,Unnamed: 0,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,tweet words,links,replies_sentance,Negative words,Positive words,Sentiment Score
1578,44,"The 20th public entity to endorse the Seamless Transit Principles is also the first Town to: @LosGatosTown, thanks to Vice Mayor @RobRenni 🏘

Has your city or town adopted the principles yet? Here’s the list, and also template resolutions you can adapt: https://t.co/WrsbJBXJP5 ",2021-12-08 05:07:00,434.0,10.0,0.0230414746543778,0.0,"[['@LosGatosTown,'], ['@RobRenni']]",4.0,1.0,0.0,"['a', 'ad', 'al', 'also', 'am', 'an', 'and', 'ap', 'as', 'at', 'ay', 'b', 'bj', 'bl', 'br', 'bx', 'c', 'ca', 'can', 'ce', 'ci', 'cit', 'co', 'd', 'da', 'do', 'e', 'ea', 'ed', 'em', 'en', 'end', 'er', 'es', 'et', 'f', 'fi', 'first', 'g', 'ga', 'h', 'has', 'he', 'her', 'here', 'http', 'i', 'ic', 'in', 'inc', 'io', 'ip', 'ir', 'is', 'it', 'j', 'k', 'l', 'la', 'le', 'les', 'less', 'lo', 'los', 'ls', 'm', 'ma', 'may', 'ml', 'n', 'nc', 'nd', 'ni', 'nn', 'ns', 'nt', 'o', 'ob', 'ol', 'on', 'op', 'or', 'os', 'ou', 'our', 'ow', 'own', 'p', 'pl', 'pr', 'ps', 'pt', 'pu', 'r', 'ra', 'ran', 're', 'ri', 'ro', 'rs', 's', 'se', 'si', 'so', 'ss', 'st', 't', 'te', 'th', 'than', 'thank', 'thanks', 'the', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'ur', 'ut', 'v', 'w', 'x', 'xj', 'y', 'yet', 'you', 'your']",https://t.co/WrsbJBXJP5,"['The', '20th', 'public', 'entity', 'to', 'endorse', 'the', 'Seamless', 'Transit', 'Principles', 'is', 'also', 'the', 'first', 'Town', 'to:', '@LosGatosTown,', 'thanks', 'to', 'Vice', 'Mayor', '@RobRenni', '🏘\n\nHas', 'your', 'city', 'or', 'town', 'adopted', 'the', 'principles', 'yet?', 'Here’s', 'the', 'list,', 'and', 'also', 'template', 'resolutions', 'you', 'can', 'adapt:', 'https://t.co/WrsbJBXJP5', '']","['in', 'the', 'vice']","['as', 'can', 'da', 'endorse', 'first', 'in', 'on', 'principle', 'seamless', 'sol', 'thank', 'thanks', 'the', 'yo', 'you']",14.989208633093526
1579,45,We're proud to co-host this special AD-17 candidate transportation forum on Dec. 9. RSVP now if you haven't already 👇 https://t.co/jdMRjenCcg ,2021-12-07 23:10:00,529.0,3.0,0.0056710775047258,0.0,[],2.0,0.0,0.0,"['a', 'ad', 'al', 'already', 'an', 'and', 'at', 'av', 'c', 'ca', 'can', 'cc', 'cg', 'ci', 'co', 'd', 'da', 'date', 'de', 'di', 'did', 'dy', 'e', 'ea', 'ec', 'en', 'f', 'fo', 'for', 'g', 'h', 'have', 'haven', ""haven't"", 'hi', 'his', 'ho', 'http', 'i', 'ia', 'id', 'if', 'io', 'is', 'j', 'l', 'lr', 'm', 'mr', 'n', 'nc', 'nd', 'no', 'now', 'ns', 'o', 'on', 'or', 'os', 'ou', 'ow', 'p', 'pe', 'po', 'pr', 'proud', 'ps', 'r', 'ra', 'ran', 're', 'rj', 'ro', 'rs', 'rt', 'ru', 's', 'sp', 'st', 't', 'te', 'th', 'this', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'um', 'v', 've', 've', 'w', 'we', ""we're"", 'y', 'you']",https://t.co/jdMRjenCcg,"[""We're"", 'proud', 'to', 'co-host', 'this', 'special', 'AD-17', 'candidate', 'transportation', 'forum', 'on', 'Dec.', '9.', 'RSVP', 'now', 'if', 'you', ""haven't"", 'already', '👇', 'https://t.co/jdMRjenCcg', '']",['no'],"['can', 'candid', 'da', 'for', 'have', 'haven', 'host', 'now', 'on', 'pro', 'proud', 'ready', 'special', 'sport', 'yo', 'you']",15.992957746478874
1580,46,"But like so many things, it requires transit agencies to work together &amp; centralize certain functions currently done independently. It will require giving up some local control. 

It's a hard conversation, but a necessary one. Which of our elected leaders will step up to lead?6/6 ",2021-12-07 22:56:00,402.0,17.0,0.0422885572139303,1.0,[],7.0,2.0,1.0,"['a', 'ad', 'ag', 'ain', 'al', 'am', 'an', 'any', 'ar', 'at', 'b', 'bu', 'but', 'c', 'ca', 'ce', 'certain', 'ch', 'ci', 'co', 'con', 'ct', 'cu', 'currently', 'd', 'de', 'do', 'don', 'done', 'e', 'ea', 'ec', 'ed', 'el', 'en', 'end', 'ep', 'eq', 'er', 'es', 'et', 'f', 'fu', 'g', 'ge', 'get', 'gi', 'giving', 'gs', 'h', 'he', 'her', 'hi', 'i', 'ic', 'ie', 'il', 'in', 'io', 'ir', 'it', ""it's"", 'iv', 'iz', 'k', 'ke', 'l', 'le', 'like', 'll', 'll', 'lo', 'm', 'ma', 'many', 'me', 'n', 'nc', 'nd', 'ne', 'necessary', 'ng', 'ns', 'nt', 'ny', 'o', 'oc', 'of', 'og', 'ol', 'om', 'on', 'one', 'or', 'ou', 'our', 'p', 'pe', 'q', 'qu', 'r', 'ra', 'ran', 'rd', 're', 'ro', 'rr', 'rs', 'rt', 'ry', 's', 'sa', 'si', 'so', 'some', 'ss', 'st', 't', 'te', 'th', 'the', 'thin', 'ti', 'tl', 'to', 'together', 'tr', ""t's"", 'u', 'ui', 'un', 'up', 'ur', 'ut', 'v', 've', 've', 'w', 'which', 'wi', 'will', 'wo', 'y', 'z']",,"['But', 'like', 'so', 'many', 'things,', 'it', 'requires', 'transit', 'agencies', 'to', 'work', 'together', '&amp;', 'centralize', 'certain', 'functions', 'currently', 'done', 'independently.', 'It', 'will', 'require', 'giving', 'up', 'some', 'local', 'control.', ""\n\nIt's"", 'a', 'hard', 'conversation,', 'but', 'a', 'necessary', 'one.', 'Which', 'of', 'our', 'elected', 'leaders', 'will', 'step', 'up', 'to', 'lead?6/6', '']","['dent', 'hard', 'ill', 'in', 'ire', 'the']","['central', 'certain', 'control', 'conversation', 'current', 'fun', 'giving', 'in', 'lead', 'leader', 'like', 'many', 'necessary', 'of', 'on', 'qui', 'the', 'together', 'up', 'will', 'work']",20.978947368421053
1581,47,"Repeating the same mistakes over and over is the definition of insanity. The research is clear that a regional center of excellence for project delivery can help us build better projects - and deliver them more efficiently. 5/6
https://t.co/VairUXXq2X ",2021-12-07 22:56:00,377.0,15.0,0.039787798408488,0.0,[],8.0,1.0,2.0,"['a', 'al', 'am', 'an', 'and', 'ar', 'at', 'b', 'be', 'better', 'bu', 'c', 'ca', 'can', 'ce', 'ch', 'ci', 'cl', 'co', 'ct', 'd', 'de', 'e', 'ea', 'ec', 'ef', 'eg', 'el', 'em', 'en', 'ep', 'er', 'es', 'et', 'ex', 'f', 'ff', 'fi', 'fo', 'for', 'g', 'gi', 'h', 'he', 'help', 'http', 'i', 'ic', 'ie', 'il', 'in', 'io', 'ir', 'is', 'it', 'iv', 'j', 'k', 'ke', 'l', 'le', 'll', 'll', 'm', 'me', 'mo', 'more', 'n', 'na', 'nc', 'nd', 'ng', 'ni', 'ns', 'nt', 'o', 'of', 'oj', 'on', 'or', 'over', 'p', 'pe', 'pr', 'ps', 'q', 'r', 'rc', 're', 'research', 'ro', 'ru', 'ry', 's', 'sa', 'same', 'se', 'st', 't', 'take', 'te', 'th', 'that', 'the', 'them', 'ti', 'tl', 'tp', 'ts', 'tt', 'u', 'ui', 'us', 'v', 'va', 've', 've', 'very', 'x', 'xx', 'y']",https://t.co/VairUXXq2X,"['Repeating', 'the', 'same', 'mistakes', 'over', 'and', 'over', 'is', 'the', 'definition', 'of', 'insanity.', 'The', 'research', 'is', 'clear', 'that', 'a', 'regional', 'center', 'of', 'excellence', 'for', 'project', 'delivery', 'can', 'help', 'us', 'build', 'better', 'projects', '-', 'and', 'deliver', 'them', 'more', 'efficiently.', '5/6\nhttps://t.co/VairUXXq2X', '']","['in', 'insanity', 'mist', 'mistake', 'mistakes', 'the']","['bet', 'better', 'build', 'can', 'center', 'clear', 'ear', 'efficient', 'efficiently', 'excel', 'excellence', 'for', 'help', 'in', 'live', 'more', 'of', 'on', 'over', 'pro', 'sanity', 'take', 'the', 'very']",23.976190476190474
1582,48,"Puzzlingly, at this meeting several @Caltrain board members expressed skepticism that regional project delivery reforms could help, citing the uniqueness of the US and Bay Area regulatory environment.🤔 4/6 ",2021-12-07 22:56:00,162.0,7.0,0.0432098765432098,0.0,[['@Caltrain']],6.0,0.0,0.0,"['a', 'ain', 'al', 'an', 'and', 'ar', 'are', 'at', 'ay', 'b', 'ba', 'be', 'c', 'ca', 'ci', 'cit', 'co', 'could', 'ct', 'd', 'de', 'e', 'ea', 'ec', 'ed', 'ee', 'ef', 'eg', 'el', 'em', 'en', 'ep', 'er', 'es', 'et', 'ev', 'ever', 'ex', 'f', 'fo', 'for', 'g', 'gi', 'gl', 'h', 'he', 'help', 'hi', 'his', 'i', 'ic', 'in', 'io', 'iq', 'ir', 'is', 'it', 'iv', 'j', 'k', 'ke', 'kept', 'l', 'la', 'lt', 'm', 'me', 'ms', 'n', 'na', 'nd', 'ne', 'ng', 'ni', 'nt', 'o', 'oa', 'of', 'oj', 'on', 'or', 'ou', 'p', 'pr', 'pt', 'pu', 'q', 'qu', 'que', 'r', 'ra', 'rd', 're', 'ref', 'rm', 'ro', 'rs', 'ry', 's', 'se', 'several', 'sm', 'ss', 't', 'th', 'that', 'the', 'this', 'ti', 'to', 'tr', 'u', 'ue', 'un', 'us', 'v', 've', 've', 'very', 'x', 'y', 'z', 'zz']",,"['Puzzlingly,', 'at', 'this', 'meeting', 'several', '@Caltrain', 'board', 'members', 'expressed', 'skepticism', 'that', 'regional', 'project', 'delivery', 'reforms', 'could', 'help,', 'citing', 'the', 'uniqueness', 'of', 'the', 'US', 'and', 'Bay', 'Area', 'regulatory', 'environment.🤔', '4/6', '']","['in', 'puzzling', 'sever', 'skeptic', 'skepticism', 'the']","['could', 'for', 'help', 'in', 'live', 'of', 'on', 'pro', 'reform', 'reforms', 'regulator', 'the', 'unique', 'uniqueness', 'very']",14.970873786407767
1583,49,"This comes the day after the @Caltrain board announced further cost increases of $100m to the electrification project.

Caltrain staff deserves credit for doing an honest assessment of cost increases and developing an action plan; but we can do better.3/6

https://t.co/bCRfH1CzTZ ",2021-12-07 22:56:00,170.0,10.0,0.0588235294117647,0.0,[['@Caltrain']],6.0,0.0,1.0,"['a', 'ac', 'act', 'af', 'after', 'ain', 'al', 'an', 'and', 'announce', 'ar', 'as', 'at', 'ay', 'b', 'bc', 'be', 'better', 'bu', 'but', 'c', 'ca', 'can', 'ce', 'co', 'com', 'come', 'comes', 'cr', 'ct', 'cz', 'd', 'da', 'de', 'di', 'do', 'doing', 'e', 'ea', 'ec', 'ed', 'el', 'en', 'er', 'es', 'est', 'et', 'ev', 'f', 'ff', 'fi', 'fo', 'for', 'ft', 'fu', 'further', 'g', 'h', 'he', 'her', 'hi', 'his', 'ho', 'http', 'i', 'ic', 'if', 'in', 'inc', 'io', 'is', 'it', 'j', 'l', 'la', 'le', 'lo', 'lt', 'm', 'me', 'n', 'nc', 'nd', 'ne', 'ng', 'nn', 'no', 'nt', 'o', 'oa', 'of', 'oi', 'oj', 'om', 'on', 'one', 'ones', 'op', 'or', 'os', 'ou', 'p', 'pi', 'pl', 'pr', 'ps', 'r', 'ra', 'rd', 're', 'rf', 'ri', 'ro', 'rt', 'rv', 's', 'se', 'sm', 'ss', 'st', 't', 'te', 'th', 'the', 'this', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'un', 'ur', 'ut', 'v', 've', 've', 'w', 'we', 'y', 'z']",https://t.co/bCRfH1CzTZ,"['This', 'comes', 'the', 'day', 'after', 'the', '@Caltrain', 'board', 'announced', 'further', 'cost', 'increases', 'of', '$100m', 'to', 'the', 'electrification', 'project.\n\nCaltrain', 'staff', 'deserves', 'credit', 'for', 'doing', 'an', 'honest', 'assessment', 'of', 'cost', 'increases', 'and', 'developing', 'an', 'action', 'plan;', 'but', 'we', 'can', 'do', 'better.3/6\n\nhttps://t.co/bCRfH1CzTZ', '']","['in', 'no', 'the']","['action', 'as', 'bet', 'better', 'can', 'credit', 'da', 'developing', 'ease', 'for', 'hone', 'honest', 'in', 'increase', 'of', 'on', 'pro', 'serve', 'the']",18.98932384341637
1584,50,"Today, in response to station plans that will make the new @SFBART stations hard to access &amp; recent cost escalations, the SJ Mayor &amp; 3 CC members urged @VTA to pursue more customer-centric design, more entrances, &amp; more flexible construction methods. 2/6

https://t.co/sA2cUnT55a ",2021-12-07 22:56:00,170.0,21.0,0.1235294117647058,0.0,"[['@SFBART'], ['@VTA']]",7.0,0.0,4.0,"['a', 'a2', 'ac', 'al', 'am', 'an', 'ar', 'at', 'ay', 'b', 'ba', 'be', 'bl', 'c', 'ca', 'cc', 'ce', 'co', 'con', 'ct', 'cu', 'd', 'da', 'de', 'ds', 'e', 'ec', 'ed', 'em', 'en', 'er', 'es', 'et', 'ex', 'f', 'fl', 'g', 'ge', 'h', 'he', 'ho', 'http', 'i', 'ib', 'ic', 'ig', 'il', 'in', 'io', 'j', 'k', 'ke', 'l', 'la', 'le', 'll', 'll', 'm', 'ma', 'make', 'may', 'me', 'mo', 'more', 'n', 'nc', 'ne', 'new', 'ns', 'nt', 'o', 'od', 'om', 'on', 'or', 'os', 'p', 'pl', 'po', 'ps', 'pu', 'r', 'ra', 'ran', 'rd', 're', 'recent', 'ri', 'rs', 'rt', 'ru', 's', 'sa', 'sc', 'se', 'sf', 'si', 'sj', 'sp', 'ss', 'st', 't', 'th', 'that', 'the', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'ue', 'un', 'ur', 'us', 'v', 'vt', 'w', 'wi', 'will', 'x', 'xi', 'y']",https://t.co/sA2cUnT55a,"['Today,', 'in', 'response', 'to', 'station', 'plans', 'that', 'will', 'make', 'the', 'new', '@SFBART', 'stations', 'hard', 'to', 'access', '&amp;', 'recent', 'cost', 'escalations,', 'the', 'SJ', 'Mayor', '&amp;', '3', 'CC', 'members', 'urged', '@VTA', 'to', 'pursue', 'more', 'customer-centric', 'design,', 'more', 'entrances,', '&amp;', 'more', 'flexible', 'construction', 'methods.', '2/6\n\nhttps://t.co/sA2cUnT55a', '']","['cons', 'cunt', 'hard', 'ill', 'in', 'sue', 'the']","['art', 'da', 'entrance', 'flexible', 'in', 'make', 'method', 'more', 'new', 'on', 'the', 'today', 'will', 'yo']",13.976027397260275
1585,51,"It's time to create a center of excellence for project delivery of large transit projects in the Bay Area so we can stop repeating mistakes and wasting precious public money. 

Every dollar we waste on project cost overruns is a dollar that could be spent on more transit. 1/6 ",2021-12-07 22:56:00,2149.0,115.0,0.0535132619823173,7.0,[],24.0,7.0,13.0,"['a', 'an', 'and', 'ar', 'are', 'as', 'at', 'ay', 'b', 'ba', 'be', 'bl', 'c', 'ca', 'can', 'ce', 'ci', 'co', 'could', 'cr', 'ct', 'd', 'de', 'do', 'e', 'ea', 'ec', 'el', 'en', 'ep', 'er', 'es', 'ev', 'ever', 'every', 'ex', 'ey', 'f', 'fo', 'for', 'g', 'ge', 'h', 'he', 'i', 'ic', 'im', 'in', 'io', 'is', 'it', ""it's"", 'iv', 'j', 'k', 'ke', 'l', 'la', 'le', 'll', 'll', 'm', 'me', 'mo', 'more', 'n', 'nc', 'nd', 'ne', 'ng', 'ns', 'nt', 'o', 'of', 'oj', 'ol', 'on', 'one', 'op', 'or', 'os', 'ou', 'over', 'p', 'pe', 'pr', 'pu', 'r', 'ra', 'ran', 're', 'ro', 'rr', 'ru', 'run', 'ry', 's', 'si', 'so', 'sp', 'st', 'stop', 't', 'take', 'te', 'th', 'that', 'the', 'ti', 'to', 'top', 'tr', 'ts', ""t's"", 'u', 'un', 'us', 'v', 've', 've', 'very', 'w', 'wa', 'was', 'we', 'x', 'y']",,"[""It's"", 'time', 'to', 'create', 'a', 'center', 'of', 'excellence', 'for', 'project', 'delivery', 'of', 'large', 'transit', 'projects', 'in', 'the', 'Bay', 'Area', 'so', 'we', 'can', 'stop', 'repeating', 'mistakes', 'and', 'wasting', 'precious', 'public', 'money.', '\n\nEvery', 'dollar', 'we', 'waste', 'on', 'project', 'cost', 'overruns', 'is', 'a', 'dollar', 'that', 'could', 'be', 'spent', 'on', 'more', 'transit.', '1/6', '']","['err', 'in', 'mist', 'mistake', 'mistakes', 'overrun', 'sting', 'the', 'waste', 'wasting']","['as', 'can', 'center', 'could', 'create', 'doll', 'excel', 'excellence', 'for', 'in', 'large', 'live', 'more', 'of', 'on', 'over', 'precious', 'pro', 'run', 'take', 'the', 'top', 'very']",22.96389891696751
1586,52,"Great news: we're HALFWAY to our goal for our end of year fundraising campaign! 📊🥳

Will you help us cross the finish line &amp; keep up our momentum for seamless transit?

Donate by Dec. 18 and get exclusive transit swag as our thank you! https://t.co/SEIoy50bNx https://t.co/ACf8Dp3UyQ ",2021-12-07 20:41:00,353.0,6.0,0.0169971671388102,1.0,[],0.0,1.0,2.0,"['a', 'ac', 'ag', 'al', 'am', 'an', 'and', 'ar', 'as', 'at', 'ay', 'b', 'bn', 'by', 'c', 'ca', 'cf', 'cl', 'co', 'cr', 'd', 'de', 'do', 'don', 'dp', 'dr', 'e', 'ea', 'ec', 'ee', 'ei', 'el', 'en', 'end', 'ep', 'es', 'et', 'ex', 'f', 'fi', 'fo', 'for', 'fu', 'g', 'ge', 'get', 'go', 'gr', 'h', 'he', 'help', 'http', 'i', 'ig', 'il', 'in', 'io', 'is', 'it', 'iv', 'k', 'ke', 'keep', 'l', 'le', 'les', 'less', 'lf', 'line', 'll', 'll', 'm', 'me', 'ml', 'mo', 'n', 'na', 'nd', 'ne', 'new', 'ng', 'ni', 'ns', 'nt', 'o', 'oa', 'of', 'om', 'on', 'or', 'os', 'ou', 'our', 'p', 'p3', 'ps', 'q', 'r', 'ra', 'ran', 're', 'ro', 's', 'se', 'si', 'ss', 't', 'te', 'th', 'than', 'thank', 'the', 'to', 'tp', 'tr', 'tt', 'u', 'um', 'un', 'up', 'ur', 'us', 'v', 've', 've', 'w', 'wa', 'way', 'we', ""we're"", 'wi', 'will', 'x', 'y', 'you']","https://t.co/SEIoy50bNx, https://t.co/ACf8Dp3UyQ","['Great', 'news:', ""we're"", 'HALFWAY', 'to', 'our', 'goal', 'for', 'our', 'end', 'of', 'year', 'fundraising', 'campaign!', '📊🥳\n\nWill', 'you', 'help', 'us', 'cross', 'the', 'finish', 'line', '&amp;', 'keep', 'up', 'our', 'momentum', 'for', 'seamless', 'transit?\n\nDonate', 'by', 'Dec.', '18', 'and', 'get', 'exclusive', 'transit', 'swag', 'as', 'our', 'thank', 'you!', 'https://t.co/SEIoy50bNx', 'https://t.co/ACf8Dp3UyQ', '']","['ill', 'in', 'sin', 'the']","['as', 'campaign', 'donate', 'ear', 'exclusive', 'for', 'fun', 'go', 'great', 'help', 'in', 'new', 'of', 'on', 'seamless', 'swag', 'thank', 'the', 'up', 'wag', 'way', 'will', 'yea', 'yo', 'you']",24.98611111111111
1587,53,"📢 ICYMI: We're holding a party for integrated fares - where else - on a ferry on Dec. 11!

It'll be a casual &amp; festive opportunity to celebrate the progress we've made in 2021 and plan for our advocacy next year. 

Join us in SF or Oakland!  https://t.co/2n3YxRTQRh https://t.co/jOb8GiEsgF ",2021-12-06 20:48:00,942.0,23.0,0.024416135881104,3.0,[],6.0,0.0,1.0,"['a', 'ac', 'ad', 'al', 'am', 'an', 'and', 'ar', 'are', 'as', 'at', 'b', 'be', 'br', 'c', 'ca', 'ce', 'co', 'cy', 'd', 'de', 'di', 'e', 'ea', 'ec', 'ed', 'eg', 'el', 'else', 'er', 'es', 'est', 'ex', 'f', 'fa', 'far', 'fo', 'for', 'g', 'gi', 'gr', 'h', 'he', 'her', 'here', 'ho', 'http', 'i', 'ic', 'ie', 'in', 'it', ""it'll"", 'iv', 'j', 'k', 'l', 'la', 'le', 'll', 'll', 'ls', 'm', 'ma', 'made', 'n', 'nd', 'ne', 'next', 'ng', 'ni', 'nt', 'o', 'oa', 'ob', 'oc', 'og', 'oi', 'ol', 'old', 'on', 'op', 'or', 'ou', 'our', 'p', 'par', 'part', 'pl', 'po', 'pp', 'pr', 'ps', 'q', 'r', 'ra', 're', 'rh', 'ro', 'rr', 'rt', 'ry', 's', 'se', 'sf', 'ss', 'st', 't', 'te', 'th', 'the', 'ti', 'to', 'tp', 'tq', 'tt', 'u', 'un', 'ur', 'us', 'v', 've', 've', 'vo', 'w', 'we', ""we're"", ""we've"", 'where', 'x', 'xt', 'y']","https://t.co/2n3YxRTQRh, https://t.co/jOb8GiEsgF","['📢', 'ICYMI:', ""We're"", 'holding', 'a', 'party', 'for', 'integrated', 'fares', '-', 'where', 'else', '-', 'on', 'a', 'ferry', 'on', 'Dec.', ""11!\n\nIt'll"", 'be', 'a', 'casual', '&amp;', 'festive', 'opportunity', 'to', 'celebrate', 'the', 'progress', ""we've"", 'made', 'in', '2021', 'and', 'plan', 'for', 'our', 'advocacy', 'next', 'year.', '\n\nJoin', 'us', 'in', 'SF', 'or', 'Oakland!', '', 'https://t.co/2n3YxRTQRh', 'https://t.co/jOb8GiEsgF', '']","['brat', 'ding', 'err', 'grate', 'in', 'mad', 'old', 'the']","['art', 'as', 'casual', 'celebrate', 'ear', 'fare', 'festive', 'for', 'hold', 'in', 'integrate', 'integrated', 'made', 'next', 'on', 'opportunity', 'party', 'pro', 'progress', 'the', 'unity', 'yea']",21.972789115646258
1588,54,"We’re celebrating integrated fares…on a ferry! 🥳⛴

Join us Dec. 11 for a festive floating celebration of recent fare milestones - and learn what’s next for 2022!

https://t.co/b9xsd90brV https://t.co/KFL4uDeXVO ",2021-12-05 17:22:00,428.0,14.0,0.0327102803738317,0.0,[],2.0,1.0,7.0,"['a', 'an', 'and', 'ar', 'are', 'at', 'b', 'br', 'c', 'ce', 'co', 'd', 'de', 'e', 'ea', 'ec', 'ed', 'eg', 'el', 'en', 'er', 'es', 'est', 'ex', 'f', 'fa', 'far', 'fl', 'fo', 'for', 'g', 'gr', 'h', 'http', 'i', 'il', 'in', 'io', 'iv', 'j', 'k', 'l', 'le', 'les', 'lest', 'lo', 'm', 'n', 'nd', 'ne', 'next', 'ng', 'nt', 'o', 'oa', 'of', 'oi', 'on', 'one', 'ones', 'or', 'p', 'ps', 'r', 'ra', 're', 'recent', 'rn', 'rr', 'rv', 'ry', 's', 'sd', 'st', 't', 'te', 'ti', 'to', 'tp', 'tt', 'u', 'us', 'v', 've', 've', 'vo', 'w', 'we', 'what', 'x', 'xs', 'xt', 'xv', 'y']","https://t.co/b9xsd90brV, https://t.co/KFL4uDeXVO","['We’re', 'celebrating', 'integrated', 'fares…on', 'a', 'ferry!', '🥳⛴\n\nJoin', 'us', 'Dec.', '11', 'for', 'a', 'festive', 'floating', 'celebration', 'of', 'recent', 'fare', 'milestones', '-', 'and', 'learn', 'what’s', 'next', 'for', '2022!\n\nhttps://t.co/b9xsd90brV', 'https://t.co/KFL4uDeXVO', '']","['brat', 'err', 'grate', 'in']","['celebration', 'ear', 'earn', 'fare', 'festive', 'for', 'in', 'integrate', 'integrated', 'learn', 'next', 'of', 'on']",12.981042654028435
1589,55,"⛴️ You're invited to a celebration of integrated fares - on a ferry! 

On Dec. 11, join us &amp; special guest @seamusmurphy as we ride the ferry from SF -&gt; Oakland, then continue the fun at @line51beer. Learn about recent progress on fares + plans for 2022!

https://t.co/b9xsd90brV https://t.co/LR1cwUV058 ",2021-12-05 02:05:00,2395.0,79.0,0.0329853862212943,5.0,"[['@seamusmurphy'], ['@line51beer.']]",14.0,7.0,20.0,"['a', 'ab', 'about', 'al', 'am', 'an', 'and', 'ar', 'are', 'as', 'at', 'b', 'be', 'br', 'c', 'ce', 'ci', 'co', 'con', 'd', 'de', 'e', 'ea', 'ec', 'ed', 'ee', 'eg', 'el', 'en', 'er', 'es', 'est', 'f', 'fa', 'far', 'fo', 'for', 'fr', 'from', 'fu', 'g', 'gr', 'h', 'he', 'http', 'hy', 'i', 'ia', 'id', 'in', 'io', 'it', 'j', 'k', 'l', 'la', 'le', 'line', 'lr', 'm', 'mu', 'n', 'nd', 'ne', 'ns', 'nt', 'o', 'oa', 'of', 'og', 'oi', 'om', 'on', 'or', 'ou', 'out', 'p', 'pe', 'ph', 'pl', 'pr', 'ps', 'r', 'ra', 're', 'recent', 'ri', 'rn', 'ro', 'rr', 'rv', 'ry', 's', 'sd', 'se', 'sf', 'sm', 'sp', 'ss', 'st', 't', 'te', 'th', 'the', 'then', 'ti', 'to', 'tp', 'tt', 'u', 'ue', 'un', 'ur', 'us', 'ut', 'v', 'w', 'we', 'x', 'xs', 'y', 'you', ""you're""]","https://t.co/b9xsd90brV, https://t.co/LR1cwUV058","['⛴️', ""You're"", 'invited', 'to', 'a', 'celebration', 'of', 'integrated', 'fares', '-', 'on', 'a', 'ferry!', '\n\nOn', 'Dec.', '11,', 'join', 'us', '&amp;', 'special', 'guest', '@seamusmurphy', 'as', 'we', 'ride', 'the', 'ferry', 'from', 'SF', '-&gt;', 'Oakland,', 'then', 'continue', 'the', 'fun', 'at', '@line51beer.', 'Learn', 'about', 'recent', 'progress', 'on', 'fares', '+', 'plans', 'for', '2022!\n\nhttps://t.co/b9xsd90brV', 'https://t.co/LR1cwUV058', '']","['brat', 'err', 'grate', 'in', 'the']","['as', 'celebration', 'ear', 'earn', 'fare', 'for', 'fun', 'guest', 'in', 'integrate', 'integrated', 'invite', 'learn', 'of', 'on', 'pro', 'progress', 'special', 'the', 'yo', 'you']",20.983922829581992
1590,56,"🎶 May your days be ferry and bright🎶

'Tis the season to amuse your loved ones with festive transit-themed holiday cards.

Donate $20 to our end of year campaign and get a set of 15 cards! ✉️ 
https://t.co/SEIoy50bNx https://t.co/e4f6tv99V2 ",2021-12-02 01:59:00,358.0,3.0,0.0083798882681564,0.0,[],0.0,0.0,1.0,"['a', 'am', 'an', 'and', 'ar', 'as', 'at', 'ay', 'b', 'be', 'bn', 'br', 'c', 'ca', 'co', 'd', 'da', 'do', 'don', 'ds', 'e', 'ea', 'ed', 'ei', 'em', 'en', 'end', 'er', 'es', 'est', 'et', 'f', 'g', 'ge', 'get', 'h', 'he', 'ho', 'http', 'i', 'id', 'ig', 'io', 'is', 'it', 'iv', 'l', 'lo', 'm', 'ma', 'may', 'me', 'mu', 'n', 'na', 'nd', 'ne', 'ns', 'o', 'of', 'ol', 'on', 'one', 'ones', 'ou', 'our', 'p', 'ps', 'r', 'ra', 'ran', 'rd', 'ri', 'right', 'rr', 'ry', 's', 'se', 'si', 'so', 'st', 't', 'te', 'th', 'the', 'them', 'ti', 'to', 'tp', 'tr', 'tt', 'tv', 'u', 'ur', 'us', 'use', 'v', 've', 've', 'w', 'wi', 'with', 'x', 'y', 'you', 'your', 'ys']","https://t.co/SEIoy50bNx, https://t.co/e4f6tv99V2","['🎶', 'May', 'your', 'days', 'be', 'ferry', 'and', ""bright🎶\n\n'Tis"", 'the', 'season', 'to', 'amuse', 'your', 'loved', 'ones', 'with', 'festive', 'transit-themed', 'holiday', 'cards.\n\nDonate', '$20', 'to', 'our', 'end', 'of', 'year', 'campaign', 'and', 'get', 'a', 'set', 'of', '15', 'cards!', '✉️', '\nhttps://t.co/SEIoy50bNx', 'https://t.co/e4f6tv99V2', '']","['err', 'the']","['amuse', 'as', 'bright', 'campaign', 'da', 'donate', 'ear', 'festive', 'love', 'loved', 'of', 'on', 'right', 'season', 'set', 'the', 'use', 'wit', 'with', 'yea', 'yo', 'you']",21.991701244813278
